id,original_title,original_language,overview,genres,cast,keywords,director,status,vote_average,vote_count,popularity,genres_bin,cast_bin
95755,Small Apartments,en,"When a clumsy deadbeat accidentally kills his landlord, he must do everything in his power to hide the body, only to find that the distractions of lust, the death of his beloved brother, and a crew of misfit characters force him on a journey where a fortune awaits him.","['Comedy', 'Crime']",Ma,[],Jonas Åkerlund,Released,5.7,50,5.100741,"[1, 1]","[1, 1]"
198062,Coffee Town,en,Three thirty-something friends band together when their carefree existence is threatened.,['Comedy'],Gl,"['coffee shop', 'slacker', 'thirty something', 'carefree']",Brad Copeland,Released,6.7,45,2.253589,[1],"[1, 1]"
188652,The Ghastly Love of Johnny X,en,"A truly mad concoction, blending 1950s juvenile delinquents, sci-fi melodrama, song-and-dance, and a touch of horror, everything in just the right combination to create an engaging big screen spectacle! This curious and curiously entertaining story involves one Jonathan Xavier and his devoted misfit gang who, incidentally, have been exiled to Earth from the far reaches of outer space. Johnny's former girlfriend Bliss has left him and stolen his Resurrection Suit, a cosmic, mind-bending uniform that gives the owner power over others. Along the way, there will be several highly stylized musical numbers, lots of genuinely humorous dialogue, and a wacky plot-twist or two, all beautifully captured on the very last of Kodak's black-and-white Plus-X film stock.","['Comedy', 'Fantasy', 'Music']",Wi,[],Paul Bunnell,Released,6.6,8,0.209475,"[1, 1, 1]","[1, 1]"
174311,All Is Bright,en,"Two French Canadian ne’er-do-wells travel to New York City with a scheme to a get rich quick selling Christmas trees. Easygoing charmer Rene (Paul Rudd) clashes with misanthropic ex-con Dennis (Paul Giamatti), whose wife Rene just stole. Still, this odd couple must make an honest go of it in this fresh buddy comedy co-starring Sally Hawkins, by the director of the indie breakout hit Junebug.","['Comedy', 'Drama']",Pa,"['christmas tree', 'salesman', 'french canadian']",Phil Morrison,Released,5.3,36,3.613577,"[1, 1]","[1, 1]"
12602,Die Schlangengrube und das Pendel,de,"In the Olden Tymes, Count Regula is drawn and quartered for killing twelve virgins in his dungeon torture chamber. Thirty-five years later, he comes back to seek revenge on the daughter of his intended thirteenth victim and the son of his prosecutor in order to attain immortal life.","['History', 'Horror', 'Mystery']",Le,"['snake', 'cut-off arm', 'pit', 'revitalization', 'descendant', 'count', 'surrealism']",Harald Reinl,Released,6.3,12,1.296784,"[1, 1, 1]","[1, 1]"
153795,Straight A's,en,"Pressured by his deceased mother's ghost to return home to the family he abandoned, a former addict grabs a bag of pills and a sack of marijuana and hits the road to Shreveport.","['Comedy', 'Drama']",An,"['brother brother relationship', 'drug addiction', 'sister-in-law']",James Cox,Released,5.2,46,4.50829,"[1, 1]","[1, 1]"
17768,A Funny Thing Happened on the Way to the Forum,en,A wily slave must unite a virgin courtesan and his young smitten master to earn his freedom.,"['Comedy', 'Music']",Ze,"['virgin', 'ancient rome', 'freedom', 'sondheim', 'slave', 'based on stage musical', 'slave owner']",Richard Lester,Released,6.1,24,8.902102,"[1, 1]","[1, 1]"
13516,Slacker Uprising,en,"Slacker Uprising is a movie of Michael Moore's tour of colleges in swing states during the 2004 election, with a goal to encourage 18–29 year olds to vote, and the response it received. The film is a re-edited version of Captain Mike Across America, which played at the Toronto International Film Festival in 2007. It is one of the first feature length films made by a known director to be released as a free and legal download online. The free download is only available to those residing in the United States and Canada. The film was also made available free for online viewing and download on the Lycos Cinema platform as well as iTunes and blip.tv. It had a one-night-only run at the Michigan Theater, where Michael Moore spoke briefly. The film is available in DVD format. Slacker Uprising features live performances or appearances by Eddie Vedder, Roseanne Barr, Joan Baez, Tom Morello, R.E.M., Steve Earle, and Viggo Mortensen. The original score is by Anti-Flag.",['Documentary'],Mi,['presidential elections'],Michael Moore,Released,5.9,10,1.619635,[1],"[1, 1]"
98549,The Legend of Hell's Gate: An American Conspiracy,en,"In 1870s Texas, a ruthless bounty hunter and an Irish desperado flee the law with a young criminal claiming to possess a treasure more valuable than gold. Crossing paths with some of the West’s most notorious figures, the three outlaws fight for their lives in the pursuit of fame and fortune. Fueled by an ensemble cast and inspired by actual events, THE LEGEND OF HELL’S GATE blends legend and history into a Western spectacle that recounts a treacherous existence in post Civil War Texas.","['Action', 'Adventure', 'History', 'Western']",Er,['based on real events'],Tanner Beard,Released,3.9,8,1.002585,"[1, 1, 1, 1]","[1, 1]"
312793,Walking with the Dead,en,"THE WALKING DECEASED is the Scary Movie of the zombie genre, ripping on the biggest and best of zombie pop-culture, arguably the most crazed genre in the world. The story follows a group of survivors from all walks of the apocalypse – an idiotic Sheriff with definite coma-induced brain damage, his hardass son and a hobo with only a crossbow to stave off the walking dead, four squabbling friends forced to survive this zombieland together, and a lonely zombie who just needs love to fully regain his warm body – who leave their once-safe mall hideout in search of the rumored Safe Haven Ranch, a refuge untouched by the zombie virus that has ravaged humanity. But despite the comforting name, they discover that this sanctuary may not be as welcoming as advertised.","['Comedy', 'ScienceFiction']",Ti,"['spoof', 'zombie']",Scott Dow,Released,4.2,35,1.332804,"[1, 1]","[1, 1]"
309919,The Curse of Downers Grove,en,"The town of Downers Grove looks like your average suburban neighborhood -- but Downers Grove has a disturbing secret.... For the past eight years, one senior from every high school graduating class has met a bizarre death right before graduation day. And this year, Chrissie Swanson has a terrible feeling that she is going to be the one to die. Can Chrissie survive the curse of Downers Grove or will she, like those seniors before her, fall prey to the town's deadly secret?","['Drama', 'Horror', 'Mystery', 'Thriller']",Be,"['self-defense', 'car mechanic', 'graduation', 'high school', 'shooting', 'party', 'murder', 'curse', 'blood', 'teenager', 'attempted rape', 'aftercreditsstinger']",Derick Martini,Released,4.4,24,2.00163,"[1, 1, 1, 1]","[1, 1]"
299553,Shark Lake,en,"Meredith Hendricks happens to be the best cop in her quiet town on Lake Tahoe. When a black-market exotic species dealer named Clint is paroled from prison, something he let loose begins to make its presence known. Swimmers and land-lovers alike begin to become part of the food chain at an unbelievable rate. Meredith and her team discover that they're not just hunting one eating machine, but a whole family of them. Not everyone will make it out alive, but those who do will never forget this summer at Shark Lake.",['Thriller'],Do,"['lake', 'shark attack']",Jerry Dugan,Released,4.4,19,1.187764,[1],"[1, 1]"
21309,River's Edge,en,"A group of high school friends discover that they are in the presence of a killer. One of them, Samson, has murdered his girlfriend Jamie. He brags to his friends about killing her, and when they discover he is telling the truth, their reactions vary.","['Crime', 'Drama']",Cr,"['sex', 'police', 'friends', 'murder']",Tim Hunter,Released,6.7,59,6.463806,"[1, 1]","[1, 1]"
32235,Northfork,en,"""We are all angels. It is what we do with our wings that separates us."" In the next two days, the town of Northfork will cease to exist. The year is 1955 and Northfork is literally about to be ""dammed,"" flooded to make way for a new hydroelectric project.","['Drama', 'Fantasy', 'ScienceFiction']",Ja,[],Michael Polish,Released,6.7,24,1.980265,"[1, 1, 1]","[1, 1]"
329540,The Marine 4: Moving Target,en,"WWE Superstar Mike ""The Miz"" Mizanin returns as Jake Carter where he is assigned to protect a whistleblower who wishes to expose a corrupt military defence contractor. However, the military hires a heavily armed team of mercenaries to kill her and it's up to Carter to stop them at any cost.","['Action', 'Thriller']",Mi,[],William Kaufman,Released,5.8,49,3.696123,"[1, 1]","[1, 1]"
26388,Buried,en,Paul is a U.S. truck driver working in Iraq. After an attack by a group of Iraqis he wakes to find he is buried alive inside a coffin. With only a lighter and a cell phone it's a race against time to escape this claustrophobic death trap.,"['Drama', 'Mystery', 'Thriller']",Ry,"['isolation', 'coffin', 'race against time', 'buried alive', 'survival', 'terrorism', 'danger', 'cell phone', 'desert', 'psychological', 'aftercreditsstinger', 'captivity', 'chases and races', 'mind and soul', 'confined']",Rodrigo Cortés,Released,6.6,827,32.841229,"[1, 1, 1]","[1, 1]"
49020,Submarine,en,"15-year-old deep-thinking Welsh schoolboy, Oliver Tate (Craig Roberts) struggles to initiate and maintain a relationship with Jordana (Yasmin Paige), his devilish, dark-haired classmate at their Swansea high school.  As his parents' marriage begins to fall apart, similar problems arise in his relationship with Jordana.","['Comedy', 'Drama', 'Romance']",Cr,"['beach', 'wales', 'friendship', 'bullying', 'teenage girl', 'loss of virginity']",Richard Ayoade,Released,7.4,443,8.518866,"[1, 1, 1]","[1, 1]"
159037,The Square,ar,"The Square, a new film by Jehane Noujaim (Control Room; Rafea: Solar Mama), looks at the hard realities faced day-to-day by people working to build Egypt’s new democracy. Catapulting us into the action spread across 2011 and 2012, the film provides a kaleidoscopic, visceral experience of the struggle. Cairo’s Tahrir Square is the heart and soul of the film, which follows several young activists. Armed with values, determination, music, humor, an abundance of social media, and sheer obstinacy, they know that the thorny path to democracy only began with Hosni Mubarek’s fall. The life-and-death struggle between the people and the power of the state is still playing out.","['Documentary', 'Drama', 'History']",Kh,['woman director'],Jehane Noujaim,Released,7.8,55,4.892203,"[1, 1, 1]","[1, 1]"
12838,Chacun sa nuit,fr,"A story about bunch of people who live in a town in provincial France. At the center of it all is Pierre, a conceited and vain bisexual musician in his late teens who acts as a magnet, to varying degrees, for a whole array of characters - from his sister Lucie, with whom he has a heated incestuous relationship, to a city councilor with whom he participates in gay orgies. When Pierre turns up dead, Lucie investigates the reasons for his demise and charts the network of sadomasochistic relationships that crisscross the town.",['Drama'],Li,"['france', 'musician', 'investigation', 'sadomasochism', 'independent film', 'relationship', 'incest', 'bisexual']",Jean-Marc Barr,Released,5.8,12,4.665026,[1],"[1, 1]"
157293,एबीसीडी,hi,"When a capable dancer is provoked by the evil design of his employer, naturally he will be out to prove his mettle.","['Drama', 'Music']",Pr,"['underdog', 'competition', 'dance', 'musical', 'drama']",Remo D'Souza,Released,5.6,10,1.294967,"[1, 1]","[1, 1]"
14048,Man on Wire,en,"On August 7th 1974, French tightrope walker Philippe Petit stepped out on a high wire, illegally rigged between New York's World Trade Center twin towers, then the world's tallest buildings. After nearly an hour of performing on the wire, 1,350 feet above the sidewalks of Manhattan, he was arrested. This fun and spellbinding documentary chronicles Philippe Petit's ""highest"" achievement.","['Crime', 'Documentary', 'History', 'Thriller']",Ph,"['judge', 'juggler', 'passion', 'reality', 'street artist', 'jail', 'independent film', 'fame', 'hiding', 'tower']",James Marsh,Released,7.5,275,14.331992,"[1, 1, 1, 1]","[1, 1]"
